   ,Start,End,Age,Gender,People
20211129,대전광역시,충청북도,0,2,65
20211129,대전광역시,충청북도,10,1,123
20211129,대전광역시,충청북도,10,2,167
20211129,대전광역시,충청북도,20,1,589
20211129,대전광역시,충청북도,20,2,404
20211129,대전광역시,충청북도,30,1,369
20211129,대전광역시,충청북도,30,2,229
20211129,대전광역시,충청북도,40,1,493
20211129,대전광역시,충청북도,40,2,319
20211129,대전광역시,충청북도,50,1,591
20211129,대전광역시,충청북도,50,2,378
20211129,대전광역시,충청북도,60,1,376
20211129,대전광역시,충청북도,60,2,287
20211129,대전광역시,충청북도,70,1,202
20211129,대전광역시,충청북도,70,2,294
20211129,부산광역시,강원도,0,1,80
20211129,부산광역시,강원도,0,2,91
20211129,부산광역시,강원도,10,1,170
20211129,부산광역시,강원도,10,2,110
20211129,부산광역시,강원도,20,1,749
20211129,부산광역시,강원도,20,2,575
20211129,부산광역시,강원도,30,1,567
20211129,부산광역시,강원도,30,2,368
20211129,부산광역시,강원도,40,1,653
20211129,부산광역시,강원도,40,2,394
20211129,부산광역시,강원도,50,1,616
20211129,부산광역시,강원도,50,2,430
20211129,부산광역시,강원도,60,1,469
20211129,부산광역시,강원도,60,2,446
20211129,부산광역시,강원도,70,1,154
20211129,부산광역시,강원도,70,2,143
20211129,부산광역시,경기도,0,1,1241
20211129,부산광역시,경기도,0,2,1239
20211129,부산광역시,경기도,10,1,1721
20211129,부산광역시,경기도,10,2,1563
20211129,부산광역시,경기도,20,1,7281
20211129,부산광역시,경기도,20,2,6970
20211129,부산광역시,경기도,30,1,8282
20211129,부산광역시,경기도,30,2,5463
20211129,부산광역시,경기도,40,1,9354
20211129,부산광역시,경기도,40,2,4953
20211129,부산광역시,경기도,50,1,7424
20211129,부산광역시,경기도,50,2,4595
20211129,부산광역시,경기도,60,1,3227
20211129,부산광역시,경기도,60,2,2431
20211129,부산광역시,경기도,70,1,904
20211129,부산광역시,경기도,70,2,1149
20211129,부산광역시,경상남도,0,1,1772
20211129,부산광역시,경상남도,0,2,1573
20211129,부산광역시,경상남도,10,1,2160
20211129,부산광역시,경상남도,10,2,2733
20211129,부산광역시,경상남도,20,1,7170
20211129,부산광역시,경상남도,20,2,7194
20211129,부산광역시,경상남도,30,1,7634
20211129,부산광역시,경상남도,30,2,6493
20211129,부산광역시,경상남도,40,1,7335
20211129,부산광역시,경상남도,40,2,5901
20211129,부산광역시,경상남도,50,1,7308
20211129,부산광역시,경상남도,50,2,6282
20211129,부산광역시,경상남도,60,1,5250
20211129,부산광역시,경상남도,60,2,4319
20211129,부산광역시,경상남도,70,1,2242
20211129,부산광역시,경상남도,70,2,2896
20211129,부산광역시,경상북도,0,1,772
20211129,부산광역시,경상북도,0,2,869
20211129,부산광역시,경상북도,10,1,1014
20211129,부산광역시,경상북도,10,2,1272
20211129,부산광역시,경상북도,20,1,4345
20211129,부산광역시,경상북도,20,2,3866
20211129,부산광역시,경상북도,30,1,4281
20211129,부산광역시,경상북도,30,2,3216
20211129,부산광역시,경상북도,40,1,3778
20211129,부산광역시,경상북도,40,2,2816
20211129,부산광역시,경상북도,50,1,4214
20211129,부산광역시,경상북도,50,2,3313
20211129,부산광역시,경상북도,60,1,2753
20211129,부산광역시,경상북도,60,2,2217
20211129,부산광역시,경상북도,70,1,1046
20211129,부산광역시,경상북도,70,2,1403
20211129,부산광역시,광주광역시,0,1,122
20211129,부산광역시,광주광역시,0,2,80
20211129,부산광역시,광주광역시,10,1,162
20211129,부산광역시,광주광역시,10,2,205
20211129,부산광역시,광주광역시,20,1,876
20211129,부산광역시,광주광역시,20,2,969
20211129,부산광역시,광주광역시,30,1,790
20211129,부산광역시,광주광역시,30,2,586
20211129,부산광역시,광주광역시,40,1,725
20211129,부산광역시,광주광역시,40,2,442
20211129,부산광역시,광주광역시,50,1,624
20211129,부산광역시,광주광역시,50,2,402
20211129,부산광역시,광주광역시,60,1,286
20211129,부산광역시,광주광역시,60,2,264
20211129,부산광역시,광주광역시,70,1,82
20211129,부산광역시,광주광역시,70,2,136
20211129,부산광역시,대구광역시,0,1,777
20211129,부산광역시,대구광역시,0,2,701
20211129,부산광역시,대구광역시,10,1,1190
20211129,부산광역시,대구광역시,10,2,1271
20211129,부산광역시,대구광역시,20,1,3911
20211129,부산광역시,대구광역시,20,2,4679
20211129,부산광역시,대구광역시,30,1,4370
20211129,부산광역시,대구광역시,30,2,3471
20211129,부산광역시,대구광역시,40,1,4266
20211129,부산광역시,대구광역시,40,2,3207
20211129,부산광역시,대구광역시,50,1,4004
20211129,부산광역시,대구광역시,50,2,3204
20211129,부산광역시,대구광역시,60,1,2026
20211129,부산광역시,대구광역시,60,2,1757
20211129,부산광역시,대구광역시,70,1,637
20211129,부산광역시,대구광역시,70,2,965
20211129,부산광역시,대전광역시,0,1,166
20211129,부산광역시,대전광역시,0,2,114
20211129,부산광역시,대전광역시,10,1,295
20211129,부산광역시,대전광역시,10,2,261
20211129,부산광역시,대전광역시,20,1,1149
20211129,부산광역시,대전광역시,20,2,1053
20211129,부산광역시,대전광역시,30,1,1226
20211129,부산광역시,대전광역시,30,2,781
20211129,부산광역시,대전광역시,40,1,1142
20211129,부산광역시,대전광역시,40,2,720
20211129,부산광역시,대전광역시,50,1,1107
20211129,부산광역시,대전광역시,50,2,691
20211129,부산광역시,대전광역시,60,1,493
20211129,부산광역시,대전광역시,60,2,357
20211129,부산광역시,대전광역시,70,1,137
20211129,부산광역시,대전광역시,70,2,152
20211129,부산광역시,부산광역시,10,1,197
20211129,부산광역시,부산광역시,10,2,114
20211129,부산광역시,부산광역시,20,1,1039
20211129,부산광역시,부산광역시,20,2,592
20211129,부산광역시,부산광역시,30,1,581
20211129,부산광역시,부산광역시,30,2,314
20211129,부산광역시,부산광역시,40,1,738
20211129,부산광역시,부산광역시,40,2,259
20211129,부산광역시,부산광역시,50,1,796
20211129,부산광역시,부산광역시,50,2,400
20211129,부산광역시,부산광역시,60,1,621
20211129,부산광역시,부산광역시,60,2,614
20211129,부산광역시,부산광역시,70,1,238
20211129,부산광역시,부산광역시,70,2,413
20211129,부산광역시,서울특별시,0,1,452
20211129,부산광역시,서울특별시,0,2,634
20211129,부산광역시,서울특별시,10,1,1388
20211129,부산광역시,서울특별시,10,2,1188
20211129,부산광역시,서울특별시,20,1,6533
20211129,부산광역시,서울특별시,20,2,8531
20211129,부산광역시,서울특별시,30,1,8352
20211129,부산광역시,서울특별시,30,2,6735
20211129,부산광역시,서울특별시,40,1,7314
20211129,부산광역시,서울특별시,40,2,4071
20211129,부산광역시,서울특별시,50,1,5987
20211129,부산광역시,서울특별시,50,2,3665
20211129,부산광역시,서울특별시,60,1,2665
20211129,부산광역시,서울특별시,60,2,2249
20211129,부산광역시,서울특별시,70,1,903
20211129,부산광역시,서울특별시,70,2,1028
20211129,부산광역시,울산광역시,0,1,196
20211129,부산광역시,울산광역시,0,2,237
20211129,부산광역시,울산광역시,10,1,160
20211129,부산광역시,울산광역시,10,2,196
20211129,부산광역시,울산광역시,20,1,594
20211129,부산광역시,울산광역시,20,2,450
20211129,부산광역시,울산광역시,30,1,848
20211129,부산광역시,울산광역시,30,2,422
20211129,부산광역시,울산광역시,40,1,944
20211129,부산광역시,울산광역시,40,2,518
20211129,부산광역시,울산광역시,50,1,780
20211129,부산광역시,울산광역시,50,2,492
20211129,부산광역시,울산광역시,60,1,424
20211129,부산광역시,울산광역시,60,2,191
20211129,부산광역시,울산광역시,70,1,73
20211129,부산광역시,울산광역시,70,2,53
20211129,부산광역시,인천광역시,0,1,190
20211129,부산광역시,인천광역시,0,2,224
20211129,부산광역시,인천광역시,10,1,325
20211129,부산광역시,인천광역시,10,2,239
20211129,부산광역시,인천광역시,20,1,1479
20211129,부산광역시,인천광역시,20,2,1452
20211129,부산광역시,인천광역시,30,1,1625
20211129,부산광역시,인천광역시,30,2,1010
20211129,부산광역시,인천광역시,40,1,1722
20211129,부산광역시,인천광역시,40,2,867
20211129,부산광역시,인천광역시,50,1,1387
20211129,부산광역시,인천광역시,50,2,763
20211129,부산광역시,인천광역시,60,1,554
20211129,부산광역시,인천광역시,60,2,419
20211129,부산광역시,인천광역시,70,1,179
20211129,부산광역시,인천광역시,70,2,204
20211129,부산광역시,전라남도,0,1,150
20211129,부산광역시,전라남도,0,2,255
20211129,부산광역시,전라남도,10,1,252
20211129,부산광역시,전라남도,10,2,280
20211129,부산광역시,전라남도,20,1,1472
20211129,부산광역시,전라남도,20,2,1189
20211129,부산광역시,전라남도,30,1,1251
20211129,부산광역시,전라남도,30,2,709
20211129,부산광역시,전라남도,40,1,1328
20211129,부산광역시,전라남도,40,2,704
20211129,부산광역시,전라남도,50,1,1559
20211129,부산광역시,전라남도,50,2,973
20211129,부산광역시,전라남도,60,1,831
20211129,부산광역시,전라남도,60,2,618
20211129,부산광역시,전라남도,70,1,337
20211129,부산광역시,전라남도,70,2,442
20211129,부산광역시,전라북도,0,1,145
20211129,부산광역시,전라북도,0,2,106
20211129,부산광역시,전라북도,10,1,218
20211129,부산광역시,전라북도,10,2,260
20211129,부산광역시,전라북도,20,1,797
20211129,부산광역시,전라북도,20,2,626
20211129,부산광역시,전라북도,30,1,679
20211129,부산광역시,전라북도,30,2,473
20211129,부산광역시,전라북도,40,1,886
20211129,부산광역시,전라북도,40,2,478
20211129,부산광역시,전라북도,50,1,895
20211129,부산광역시,전라북도,50,2,473
20211129,부산광역시,전라북도,60,1,691
20211129,부산광역시,전라북도,60,2,333
20211129,부산광역시,전라북도,70,1,240
20211129,부산광역시,전라북도,70,2,238
20211129,부산광역시,제주특별자치도,0,1,69
20211129,부산광역시,제주특별자치도,0,2,84
20211129,부산광역시,제주특별자치도,10,1,187
20211129,부산광역시,제주특별자치도,10,2,124
20211129,부산광역시,제주특별자치도,20,1,671
20211129,부산광역시,제주특별자치도,20,2,744
20211129,부산광역시,제주특별자치도,30,1,556
20211129,부산광역시,제주특별자치도,30,2,428
20211129,부산광역시,제주특별자치도,40,1,626
20211129,부산광역시,제주특별자치도,40,2,480
20211129,부산광역시,제주특별자치도,50,1,658
20211129,부산광역시,제주특별자치도,50,2,539
20211129,부산광역시,제주특별자치도,60,1,367
20211129,부산광역시,제주특별자치도,60,2,264
20211129,부산광역시,제주특별자치도,70,1,159
20211129,부산광역시,제주특별자치도,70,2,163
20211129,부산광역시,충청남도,0,1,234
20211129,부산광역시,충청남도,0,2,321
20211129,부산광역시,충청남도,10,1,232
20211129,부산광역시,충청남도,10,2,231
20211129,부산광역시,충청남도,20,1,1123
20211129,부산광역시,충청남도,20,2,879
20211129,부산광역시,충청남도,30,1,1150
20211129,부산광역시,충청남도,30,2,827
20211129,부산광역시,충청남도,40,1,1260
20211129,부산광역시,충청남도,40,2,626
20211129,부산광역시,충청남도,50,1,971
20211129,부산광역시,충청남도,50,2,674
20211129,부산광역시,충청남도,60,1,628
20211129,부산광역시,충청남도,60,2,464
20211129,부산광역시,충청남도,70,1,178
20211129,부산광역시,충청남도,70,2,245
20211129,부산광역시,충청북도,0,1,119
20211129,부산광역시,충청북도,0,2,155
20211129,부산광역시,충청북도,10,1,241
20211129,부산광역시,충청북도,10,2,193
20211129,부산광역시,충청북도,20,1,1079
20211129,부산광역시,충청북도,20,2,911
20211129,부산광역시,충청북도,30,1,836
20211129,부산광역시,충청북도,30,2,596
20211129,부산광역시,충청북도,40,1,813
20211129,부산광역시,충청북도,40,2,544
20211129,부산광역시,충청북도,50,1,818
20211129,부산광역시,충청북도,50,2,543
20211129,부산광역시,충청북도,60,1,488
20211129,부산광역시,충청북도,60,2,333
20211129,부산광역시,충청북도,70,1,180
20211129,부산광역시,충청북도,70,2,190
20211129,서울특별시,강원도,0,1,641
20211129,서울특별시,강원도,0,2,774
20211129,서울특별시,강원도,10,1,1625
20211129,서울특별시,강원도,10,2,2433
20211129,서울특별시,강원도,20,1,7491
20211129,서울특별시,강원도,20,2,8551
20211129,서울특별시,강원도,30,1,6041
20211129,서울특별시,강원도,30,2,4771
20211129,서울특별시,강원도,40,1,4987
20211129,서울특별시,강원도,40,2,4548
20211129,서울특별시,강원도,50,1,6319
20211129,서울특별시,강원도,50,2,5517
20211129,서울특별시,강원도,60,1,5321
20211129,서울특별시,강원도,60,2,4848
20211129,서울특별시,강원도,70,1,2870
20211129,서울특별시,강원도,70,2,3020
20211129,서울특별시,경기도,0,1,420
